Area,Date,Category,Subcategory,Variable,Unit,Value
Ecuador,2019-06-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,76.22
Ecuador,2019-06-01,Electricity generation,Aggregate fuel,Renewables,%,76.6
Ecuador,2019-06-01,Electricity generation,Aggregate fuel,Wind and Solar,%,0.38
Ecuador,2019-06-01,Electricity generation,Fuel,Bioenergy,%,0.75
Ecuador,2019-06-01,Electricity generation,Fuel,Gas,%,4.91
Ecuador,2019-06-01,Electricity generation,Fuel,Hydro,%,75.47
Ecuador,2019-06-01,Electricity generation,Fuel,Other Fossil,%,18.49
Ecuador,2019-06-01,Electricity generation,Fuel,Solar,%,0.0
Ecuador,2019-06-01,Electricity generation,Fuel,Wind,%,0.38
Ecuador,2019-07-01,Electricity generation,Aggregate fuel,Clean,%,75.65
Ecuador,2019-07-01,Electricity generation,Aggregate fuel,Fossil,%,24.34
Ecuador,2019-07-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,24.34
Ecuador,2019-07-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,75.28
Ecuador,2019-07-01,Electricity generation,Aggregate fuel,Renewables,%,75.65
Ecuador,2019-07-01,Electricity generation,Aggregate fuel,Wind and Solar,%,0.37
Ecuador,2019-07-01,Electricity generation,Fuel,Bioenergy,%,2.62
Ecuador,2019-07-01,Electricity generation,Fuel,Gas,%,4.49
Ecuador,2019-07-01,Electricity generation,Fuel,Hydro,%,72.66
Ecuador,2019-07-01,Electricity generation,Fuel,Other Fossil,%,19.85
Ecuador,2019-07-01,Electricity generation,Fuel,Solar,%,0.0
Ecuador,2019-07-01,Electricity generation,Fuel,Wind,%,0.37
Ecuador,2019-08-01,Electricity generation,Aggregate fuel,Clean,%,76.57
Ecuador,2019-08-01,Electricity generation,Aggregate fuel,Fossil,%,23.42
Ecuador,2019-08-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,23.42
Ecuador,2019-08-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,76.2
Ecuador,2019-08-01,Electricity generation,Aggregate fuel,Renewables,%,76.57
Ecuador,2019-08-01,Electricity generation,Aggregate fuel,Wind and Solar,%,0.37
Ecuador,2019-08-01,Electricity generation,Fuel,Bioenergy,%,2.97
Ecuador,2019-08-01,Electricity generation,Fuel,Gas,%,4.09
Ecuador,2019-08-01,Electricity generation,Fuel,Hydro,%,73.23
Ecuador,2019-08-01,Electricity generation,Fuel,Other Fossil,%,19.33
Ecuador,2019-08-01,Electricity generation,Fuel,Solar,%,0.0
Ecuador,2019-08-01,Electricity generation,Fuel,Wind,%,0.37
Ecuador,2019-09-01,Electricity generation,Aggregate fuel,Clean,%,75.95
Ecuador,2019-09-01,Electricity generation,Aggregate fuel,Fossil,%,24.05
Ecuador,2019-09-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,24.05
Ecuador,2019-09-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,75.57
Ecuador,2019-09-01,Electricity generation,Aggregate fuel,Renewables,%,75.95
Ecuador,2019-09-01,Electricity generation,Aggregate fuel,Wind and Solar,%,0.38
Ecuador,2019-09-01,Electricity generation,Fuel,Bioenergy,%,3.05
Ecuador,2019-09-01,Electricity generation,Fuel,Gas,%,4.2
Ecuador,2019-09-01,Electricity generation,Fuel,Hydro,%,72.52
Ecuador,2019-09-01,Electricity generation,Fuel,Other Fossil,%,19.85
Ecuador,2019-09-01,Electricity generation,Fuel,Solar,%,0.0
Ecuador,2019-09-01,Electricity generation,Fuel,Wind,%,0.38
Ecuador,2019-10-01,Electricity generation,Aggregate fuel,Clean,%,77.43
Ecuador,2019-10-01,Electricity generation,Aggregate fuel,Fossil,%,22.57
Ecuador,2019-10-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,22.57
Ecuador,2019-10-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,77.04
Ecuador,2019-10-01,Electricity generation,Aggregate fuel,Renewables,%,77.43
Ecuador,2019-10-01,Electricity generation,Aggregate fuel,Wind and Solar,%,0.39
Ecuador,2019-10-01,Electricity generation,Fuel,Bioenergy,%,2.72
Ecuador,2019-10-01,Electricity generation,Fuel,Gas,%,4.28
Ecuador,2019-10-01,Electricity generation,Fuel,Hydro,%,74.32
Ecuador,2019-10-01,Electricity generation,Fuel,Other Fossil,%,18.29
Ecuador,2019-10-01,Electricity generation,Fuel,Solar,%,0.0
Ecuador,2019-10-01,Electricity generation,Fuel,Wind,%,0.39
Ecuador,2019-11-01,Electricity generation,Aggregate fuel,Clean,%,81.34
Ecuador,2019-11-01,Electricity generation,Aggregate fuel,Fossil,%,18.65
Ecuador,2019-11-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,18.65
Ecuador,2019-11-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,81.34
Ecuador,2019-11-01,Electricity generation,Aggregate fuel,Renewables,%,81.34
Ecuador,2019-11-01,Electricity generation,Aggregate fuel,Wind and Solar,%,0.0
Ecuador,2019-11-01,Electricity generation,Fuel,Bioenergy,%,2.61
Ecuador,2019-11-01,Electricity generation,Fuel,Gas,%,4.1
Ecuador,2019-11-01,Electricity generation,Fuel,Hydro,%,78.73
Ecuador,2019-11-01,Electricity generation,Fuel,Other Fossil,%,14.55
Ecuador,2019-11-01,Electricity generation,Fuel,Solar,%,0.0
Ecuador,2019-11-01,Electricity generation,Fuel,Wind,%,0.0
Ecuador,2019-12-01,Electricity generation,Aggregate fuel,Clean,%,81.36
Ecuador,2019-12-01,Electricity generation,Aggregate fuel,Fossil,%,18.64
Ecuador,2019-12-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,18.64
Ecuador,2019-12-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,81.36
Ecuador,2019-12-01,Electricity generation,Aggregate fuel,Renewables,%,81.36
Ecuador,2019-12-01,Electricity generation,Aggregate fuel,Wind and Solar,%,0.0
Ecuador,2019-12-01,Electricity generation,Fuel,Bioenergy,%,2.15
Ecuador,2019-12-01,Electricity generation,Fuel,Gas,%,4.3
Ecuador,2019-12-01,Electricity generation,Fuel,Hydro,%,79.21
Ecuador,2019-12-01,Electricity generation,Fuel,Other Fossil,%,14.34
Ecuador,2019-12-01,Electricity generation,Fuel,Solar,%,0.0
Ecuador,2019-12-01,Electricity generation,Fuel,Wind,%,0.0
Ecuador,2020-01-01,Electricity generation,Aggregate fuel,Clean,%,80.0
Ecuador,2020-01-01,Electricity generation,Aggregate fuel,Fossil,%,20.0
Ecuador,2020-01-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,20.0
Ecuador,2020-01-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,79.66
Ecuador,2020-01-01,Electricity generation,Aggregate fuel,Renewables,%,80.0
Ecuador,2020-01-01,Electricity generation,Aggregate fuel,Wind and Solar,%,0.34
Ecuador,2020-01-01,Electricity generation,Fuel,Bioenergy,%,0.69
Ecuador,2020-01-01,Electricity generation,Fuel,Gas,%,3.79
Ecuador,2020-01-01,Electricity generation,Fuel,Hydro,%,78.97
Ecuador,2020-01-01,Electricity generation,Fuel,Other Fossil,%,16.21
Ecuador,2020-01-01,Electricity generation,Fuel,Solar,%,0.0
Ecuador,2020-01-01,Electricity generation,Fuel,Wind,%,0.34
Ecuador,2020-02-01,Electricity generation,Aggregate fuel,Clean,%,78.52
Ecuador,2020-02-01,Electricity generation,Aggregate fuel,Fossil,%,21.48
Ecuador,2020-02-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,21.48
Ecuador,2020-02-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,78.15
Ecuador,2020-02-01,Electricity generation,Aggregate fuel,Renewables,%,78.52
Ecuador,2020-02-01,Electricity generation,Aggregate fuel,Wind and Solar,%,0.37
Ecuador,2020-02-01,Electricity generation,Fuel,Bioenergy,%,0.0
Ecuador,2020-02-01,Electricity generation,Fuel,Gas,%,4.07
Ecuador,2020-02-01,Electricity generation,Fuel,Hydro,%,78.15
Ecuador,2020-02-01,Electricity generation,Fuel,Other Fossil,%,17.41
Ecuador,2020-02-01,Electricity generation,Fuel,Solar,%,0.0
Ecuador,2020-02-01,Electricity generation,Fuel,Wind,%,0.37
Ecuador,2020-03-01,Electricity generation,Aggregate fuel,Clean,%,78.71
Ecuador,2020-03-01,Electricity generation,Aggregate fuel,Fossil,%,21.29
Ecuador,2020-03-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,21.29
Ecuador,2020-03-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,78.71
Ecuador,2020-03-01,Electricity generation,Aggregate fuel,Renewables,%,78.71
Ecuador,2020-03-01,Electricity generation,Aggregate fuel,Wind and Solar,%,0.0
Ecuador,2020-03-01,Electricity generation,Fuel,Bioenergy,%,0.0
Ecuador,2020-03-01,Electricity generation,Fuel,Gas,%,4.56
Ecuador,2020-03-01,Electricity generation,Fuel,Hydro,%,78.71
Ecuador,2020-03-01,Electricity generation,Fuel,Other Fossil,%,16.73
Ecuador,2020-03-01,Electricity generation,Fuel,Solar,%,0.0
Ecuador,2020-03-01,Electricity generation,Fuel,Wind,%,0.0
Ecuador,2020-04-01,Electricity generation,Aggregate fuel,Clean,%,85.59
Ecuador,2020-04-01,Electricity generation,Aggregate fuel,Fossil,%,14.41
Ecuador,2020-04-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,14.41
Ecuador,2020-04-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,85.15
Ecuador,2020-04-01,Electricity generation,Aggregate fuel,Renewables,%,85.59
Ecuador,2020-04-01,Electricity generation,Aggregate fuel,Wind and Solar,%,0.44
Ecuador,2020-04-01,Electricity generation,Fuel,Bioenergy,%,0.0
Ecuador,2020-04-01,Electricity generation,Fuel,Gas,%,3.93
Ecuador,2020-04-01,Electricity generation,Fuel,Hydro,%,85.15
Ecuador,2020-04-01,Electricity generation,Fuel,Other Fossil,%,10.48
Ecuador,2020-04-01,Electricity generation,Fuel,Solar,%,0.0
Ecuador,2020-04-01,Electricity generation,Fuel,Wind,%,0.44
Ecuador,2020-05-01,Electricity generation,Aggregate fuel,Clean,%,84.86
Ecuador,2020-05-01,Electricity generation,Aggregate fuel,Fossil,%,15.14
Ecuador,2020-05-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,15.14
Ecuador,2020-05-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,84.46
Ecuador,2020-05-01,Electricity generation,Aggregate fuel,Renewables,%,84.86
Ecuador,2020-05-01,Electricity generation,Aggregate fuel,Wind and Solar,%,0.4
Ecuador,2020-05-01,Electricity generation,Fuel,Bioenergy,%,0.0
Ecuador,2020-05-01,Electricity generation,Fuel,Gas,%,3.59
Ecuador,2020-05-01,Electricity generation,Fuel,Hydro,%,84.46
Ecuador,2020-05-01,Electricity generation,Fuel,Other Fossil,%,11.55
Ecuador,2020-05-01,Electricity generation,Fuel,Solar,%,0.0
Ecuador,2020-05-01,Electricity generation,Fuel,Wind,%,0.4
Ecuador,2020-06-01,Electricity generation,Aggregate fuel,Clean,%,81.67
Ecuador,2020-06-01,Electricity generation,Aggregate fuel,Fossil,%,18.32
Ecuador,2020-06-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,18.32
Ecuador,2020-06-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,81.29
Ecuador,2020-06-01,Electricity generation,Aggregate fuel,Renewables,%,81.67
Ecuador,2020-06-01,Electricity generation,Aggregate fuel,Wind and Solar,%,0.38
Ecuador,2020-06-01,Electricity generation,Fuel,Bioenergy,%,0.76
Ecuador,2020-06-01,Electricity generation,Fuel,Gas,%,3.82
Ecuador,2020-06-01,Electricity generation,Fuel,Hydro,%,80.53
Ecuador,2020-06-01,Electricity generation,Fuel,Other Fossil,%,14.5
Ecuador,2020-06-01,Electricity generation,Fuel,Solar,%,0.0
Ecuador,2020-06-01,Electricity generation,Fuel,Wind,%,0.38
Ecuador,2020-07-01,Electricity generation,Aggregate fuel,Clean,%,80.44
Ecuador,2020-07-01,Electricity generation,Aggregate fuel,Fossil,%,19.56
Ecuador,2020-07-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,19.56
Ecuador,2020-07-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,80.07
Ecuador,2020-07-01,Electricity generation,Aggregate fuel,Renewables,%,80.44
Ecuador,2020-07-01,Electricity generation,Aggregate fuel,Wind and Solar,%,0.37
Ecuador,2020-07-01,Electricity generation,Fuel,Bioenergy,%,2.58
Ecuador,2020-07-01,Electricity generation,Fuel,Gas,%,4.06
Ecuador,2020-07-01,Electricity generation,Fuel,Hydro,%,77.49
Ecuador,2020-07-01,Electricity generation,Fuel,Other Fossil,%,15.5
Ecuador,2020-07-01,Electricity generation,Fuel,Solar,%,0.0
Ecuador,2020-07-01,Electricity generation,Fuel,Wind,%,0.37
Ecuador,2020-08-01,Electricity generation,Aggregate fuel,Clean,%,80.0
Ecuador,2020-08-01,Electricity generation,Aggregate fuel,Fossil,%,20.0
Ecuador,2020-08-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,20.0
Ecuador,2020-08-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,79.62
Ecuador,2020-08-01,Electricity generation,Aggregate fuel,Renewables,%,80.0
Ecuador,2020-08-01,Electricity generation,Aggregate fuel,Wind and Solar,%,0.38
Ecuador,2020-08-01,Electricity generation,Fuel,Bioenergy,%,3.02
Ecuador,2020-08-01,Electricity generation,Fuel,Gas,%,4.15
Ecuador,2020-08-01,Electricity generation,Fuel,Hydro,%,76.6
Ecuador,2020-08-01,Electricity generation,Fuel,Other Fossil,%,15.85
Ecuador,2020-08-01,Electricity generation,Fuel,Solar,%,0.0
Ecuador,2020-08-01,Electricity generation,Fuel,Wind,%,0.38
Ecuador,2020-09-01,Electricity generation,Aggregate fuel,Clean,%,81.04
Ecuador,2020-09-01,Electricity generation,Aggregate fuel,Fossil,%,18.98
Ecuador,2020-09-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,18.98
Ecuador,2020-09-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,80.64
Ecuador,2020-09-01,Electricity generation,Aggregate fuel,Renewables,%,81.04
Ecuador,2020-09-01,Electricity generation,Aggregate fuel,Wind and Solar,%,0.4
Ecuador,2020-09-01,Electricity generation,Fuel,Bioenergy,%,2.77
Ecuador,2020-09-01,Electricity generation,Fuel,Gas,%,3.56
Ecuador,2020-09-01,Electricity generation,Fuel,Hydro,%,77.87
Ecuador,2020-09-01,Electricity generation,Fuel,Other Fossil,%,15.42
Ecuador,2020-09-01,Electricity generation,Fuel,Solar,%,0.0
Ecuador,2020-09-01,Electricity generation,Fuel,Wind,%,0.4
Ecuador,2020-10-01,Electricity generation,Aggregate fuel,Clean,%,78.49
Ecuador,2020-10-01,Electricity generation,Aggregate fuel,Fossil,%,21.51
Ecuador,2020-10-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,21.51
Ecuador,2020-10-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,78.11
Ecuador,2020-10-01,Electricity generation,Aggregate fuel,Renewables,%,78.49
Ecuador,2020-10-01,Electricity generation,Aggregate fuel,Wind and Solar,%,0.38
Ecuador,2020-10-01,Electricity generation,Fuel,Bioenergy,%,2.64
Ecuador,2020-10-01,Electricity generation,Fuel,Gas,%,3.4
Ecuador,2020-10-01,Electricity generation,Fuel,Hydro,%,75.47
Ecuador,2020-10-01,Electricity generation,Fuel,Other Fossil,%,18.11
Ecuador,2020-10-01,Electricity generation,Fuel,Solar,%,0.0
Ecuador,2020-10-01,Electricity generation,Fuel,Wind,%,0.38
Ecuador,2020-11-01,Electricity generation,Aggregate fuel,Clean,%,69.79
Ecuador,2020-11-01,Electricity generation,Aggregate fuel,Fossil,%,30.21
Ecuador,2020-11-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,30.21
Ecuador,2020-11-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,69.79
Ecuador,2020-11-01,Electricity generation,Aggregate fuel,Renewables,%,69.79
Ecuador,2020-11-01,Electricity generation,Aggregate fuel,Wind and Solar,%,0.0
Ecuador,2020-11-01,Electricity generation,Fuel,Bioenergy,%,2.98
Ecuador,2020-11-01,Electricity generation,Fuel,Gas,%,4.68
Ecuador,2020-11-01,Electricity generation,Fuel,Hydro,%,66.81
Ecuador,2020-11-01,Electricity generation,Fuel,Other Fossil,%,25.53
Ecuador,2020-11-01,Electricity generation,Fuel,Solar,%,0.0
Ecuador,2020-11-01,Electricity generation,Fuel,Wind,%,0.0
Ecuador,2020-12-01,Electricity generation,Aggregate fuel,Clean,%,77.45
Ecuador,2020-12-01,Electricity generation,Aggregate fuel,Fossil,%,22.56
Ecuador,2020-12-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,22.56
Ecuador,2020-12-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,77.45
Ecuador,2020-12-01,Electricity generation,Aggregate fuel,Renewables,%,77.45
Ecuador,2020-12-01,Electricity generation,Aggregate fuel,Wind and Solar,%,0.0
Ecuador,2020-12-01,Electricity generation,Fuel,Bioenergy,%,2.26
Ecuador,2020-12-01,Electricity generation,Fuel,Gas,%,4.14
Ecuador,2020-12-01,Electricity generation,Fuel,Hydro,%,75.19
Ecuador,2020-12-01,Electricity generation,Fuel,Other Fossil,%,18.42
Ecuador,2020-12-01,Electricity generation,Fuel,Solar,%,0.0
Ecuador,2020-12-01,Electricity generation,Fuel,Wind,%,0.0
Ecuador,2021-01-01,Electricity generation,Aggregate fuel,Clean,%,80.38
Ecuador,2021-01-01,Electricity generation,Aggregate fuel,Fossil,%,19.62
Ecuador,2021-01-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,19.62
Ecuador,2021-01-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,80.38
Ecuador,2021-01-01,Electricity generation,Aggregate fuel,Renewables,%,80.38
Ecuador,2021-01-01,Electricity generation,Aggregate fuel,Wind and Solar,%,0.0
Ecuador,2021-01-01,Electricity generation,Fuel,Bioenergy,%,0.0
Ecuador,2021-01-01,Electricity generation,Fuel,Gas,%,4.15
Ecuador,2021-01-01,Electricity generation,Fuel,Hydro,%,80.38
Ecuador,2021-01-01,Electricity generation,Fuel,Other Fossil,%,15.47
Ecuador,2021-01-01,Electricity generation,Fuel,Solar,%,0.0
Ecuador,2021-01-01,Electricity generation,Fuel,Wind,%,0.0
Ecuador,2021-02-01,Electricity generation,Aggregate fuel,Clean,%,80.65
Ecuador,2021-02-01,Electricity generation,Aggregate fuel,Fossil,%,19.35
Ecuador,2021-02-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,19.35
Ecuador,2021-02-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,80.65
Ecuador,2021-02-01,Electricity generation,Aggregate fuel,Renewables,%,80.65
Ecuador,2021-02-01,Electricity generation,Aggregate fuel,Wind and Solar,%,0.0
Ecuador,2021-02-01,Electricity generation,Fuel,Bioenergy,%,0.0
Ecuador,2021-02-01,Electricity generation,Fuel,Gas,%,4.03
Ecuador,2021-02-01,Electricity generation,Fuel,Hydro,%,80.65
Ecuador,2021-02-01,Electricity generation,Fuel,Other Fossil,%,15.32
