Contratada no ano A
(MW médio)","Energia
Contratada no ano A+1
(MW médio)","Energia
Contratada no ano A+2
(MW médio)","Energia
Contratada no ano A+3
,788,2011,LEN,13ºLEN,Leilão de Energia Nova,007/2011,DESENVIX SA,00.622.416/0001-41,2016-H30,UHE.PH.SC.030938-9.01,UHE SÃO ROQUE,Contrato Rescindido,SC,Hidrelétrica (UHE),Rio Canoas,S,"652,002,390.00",#REF!,135.000,,,0.000,90.900,0.1,818,818,818,81.800,81.800,81.800,81.800,81.800,"21,512,745.600",91.20,R$/MWh,0.00,0.00,"1,961,962,398.72",#REF!,#REF!,0.00,0.00,0.00,1/1/2016,12/31/2045,Não,"3,386.80",#REF!
,789,2011,LEN,13ºLEN,Leilão de Energia Nova,007/2011,VENTOS DA ANDORINHA,13.344.313/0001-09,2016-OF20,EOL.CV.BA.030944-3.01,VENTOS DA ANDORINHA,Sem Pendências,BA,Eólica,Cinética do Vento,NE,"102,940,000.00",#REF!,29.900,,,0.000,15.900,0.1,159,159,159,15.900,15.900,15.900,15.900,15.900,"2,787,588.000",102.49,R$/MWh,0.00,0.00,"285,699,894.12",#REF!,#REF!,"14,915,217.00","14,915,217.00","14,915,217.00",1/1/2016,12/31/2035,Não,"3,386.80",#REF!
,790,2011,LEN,13ºLEN,Leilão de Energia Nova,007/2011,VOLTALIA,08.351.042/0001-89,2016-OF20,EOL.CV.RN.030902-8.02,JUNCO I,Sem Pendências,CE,Eólica,Cinética do Vento,NE,"100,893,000.00",#REF!,30.600,,,0.000,13.100,0.1,121,135,135,12.100,12.100,12.100,12.100,12.100,"2,121,372.000",107.98,R$/MWh,0.00,0.00,"229,065,748.56",#REF!,#REF!,"11,861,096.93","11,861,096.93","11,861,096.93",1/1/2016,12/31/2035,Não,"3,386.80",#REF!
,791,2011,LEN,13ºLEN,Leilão de Energia Nova,007/2011,JANDAIA,10.502.352/0001-07,2016-OF20,EOL.CV.CE.030929-0.01,JANDAIA,Data de Suprimento Alterada,CE,Eólica,Cinética do Vento,NE,"97,654,000.00",#REF!,28.800,,,0.000,14.100,0.1,117,117,117,11.700,11.700,11.700,11.700,11.700,"2,051,244.000",107.70,R$/MWh,0.00,0.00,"220,918,978.80",#REF!,#REF!,"11,328,440.75","11,328,440.75","11,328,440.75",1/1/2016,12/31/2035,Não,"3,386.80",#REF!
,792,2011,LEN,13ºLEN,Leilão de Energia Nova,007/2011,JANDAIA I,12.009.232/0001-90,2016-OF20,EOL.CV.CE.030907-9.01,JANDAIA I,Data de Suprimento Alterada,CE,Eólica,Cinética do Vento,NE,"69,473,000.00",#REF!,19.200,,,0.000,9.900,0.1,87,87,87,8.700,8.700,8.700,8.700,8.700,"1,525,284.000",107.70,R$/MWh,0.00,0.00,"164,273,086.80",#REF!,#REF!,"8,357,407.92","8,357,407.92","8,357,407.92",1/1/2016,12/31/2035,Não,"3,386.80",#REF!
,793,2011,LEN,13ºLEN,Leilão de Energia Nova,007/2011,GESTAMP,08.093.648/0001-61,2016-OF20,EOL.CV.RN.031025-5.01,MACAMBIRA I,Sem Pendências,RN,Eólica,Cinética do Vento,NE,"73,325,200.00",#REF!,20.000,,,0.000,9.700,0.1,97,95,95,9.700,9.700,9.700,9.700,9.700,"1,700,604.000",106.94,R$/MWh,0.00,0.00,"181,862,591.76",#REF!,#REF!,"9,326,905.68","9,326,905.68","9,326,905.68",1/1/2016,12/31/2035,Não,"3,386.80",#REF!
,794,2011,LEN,13ºLEN,Leilão de Energia Nova,007/2011,VOLTALIA,08.351.042/0001-89,2016-OF20,EOL.CV.RN.030914-1.02,JUNCO II,Sem Pendências,CE,Eólica,Cinética do Vento,NE,"100,893,000.00",#REF!,30.600,,,0.000,13.300,0.1,114,135,135,11.400,11.400,11.400,11.400,11.400,"1,998,648.000",107.98,R$/MWh,0.00,0.00,"215,814,011.04",#REF!,#REF!,"11,117,600.43","11,117,600.43","11,117,600.43",1/1/2016,12/31/2035,Não,"3,386.80",#REF!
,795,2011,LEN,13ºLEN,Leilão de Energia Nova,007/2011,ENERFIN,07.219.024/0001-85,2016-OF20,EOL.CV.RS.030908-7.01,FORÇA 3,Outorga Revogada,RS,Eólica,Cinética do Vento,S,"79,823,590.00",#REF!,22.000,,,0.000,9.500,0.1,95,99,99,9.500,9.500,9.500,9.500,9.500,"1,665,540.000",104.90,R$/MWh,0.00,0.00,"174,715,146.00",#REF!,#REF!,"8,869,778.00","8,869,778.00","8,869,778.00",1/1/2016,12/31/2035,Não,"3,386.80",#REF!
,796,2011,LEN,13ºLEN,Leilão de Energia Nova,007/2011,ENERFIN,07.219.024/0001-85,2016-OF20,EOL.CV.RS.030883-8.01,FORÇA 2,Outorga Revogada,RS,Eólica,Cinética do Vento,S,"102,258,910.00",#REF!,28.000,,,0.000,12.400,0.1,124,99,99,12.400,12.400,12.400,12.400,12.400,"2,173,968.000",104.90,R$/MWh,0.00,0.00,"228,049,243.20",#REF!,#REF!,"11,544,657.60","11,544,657.60","11,544,657.60",1/1/2016,12/31/2035,Não,"3,386.80",#REF!
,797,2011,LEN,13ºLEN,Leilão de Energia Nova,007/2011,GOIABEIRA,10.502.567/0001-10,2016-OF20,EOL.CV.CE.030920-6.01,GOIABEIRA,Sem Pendências,CE,Eólica,Cinética do Vento,NE,"67,233,000.00",#REF!,19.200,,,0.000,9.900,0.1,87,87,87,8.700,8.700,8.700,8.700,8.700,"1,525,284.000",107.70,R$/MWh,0.00,0.00,"164,273,086.80",#REF!,#REF!,"8,392,465.44","8,392,465.44","8,392,465.44",1/1/2016,12/31/2035,Não,"3,386.80",#REF!
,798,2011,LEN,13ºLEN,Leilão de Energia Nova,007/2011,GESTAMP,08.093.648/0001-61,2016-OF20,EOL.CV.RN.031015-8.01,PARQUE EÓLICO CABEÇO PRETO III,Sem Pendências,RN,Eólica,Cinética do Vento,NE,"110,237,000.00",#REF!,28.800,,,0.000,13.600,0.1,136,95,95,13.600,13.600,13.600,13.600,13.600,"2,384,352.000",108.12,R$/MWh,0.00,0.00,"257,796,138.24",#REF!,#REF!,"13,100,984.32","13,100,984.32","13,100,984.32",1/1/2016,12/31/2035,Não,"3,386.80",#REF!
,799,2011,LEN,13ºLEN,Leilão de Energia Nova,007/2011,WIND II,10.655.168/0001-99,2016-OF20,EOL.CV.RN.030889-7.01,MORRO DOS VENTOS II,Sem Pendências,RN,Eólica,Cinética do Vento,NE,"115,200,000.00",#REF!,28.800,,,0.000,15.300,0.1,151,151,151,15.100,15.100,15.100,15.100,15.100,"2,647,332.000",107.46,R$/MWh,0.00,0.00,"284,482,296.72",#REF!,#REF!,"14,767,058.70","14,767,058.70","14,767,058.70",1/1/2016,12/31/2035,Não,"3,386.80",#REF!
,800,2011,LEN,13ºLEN,Leilão de Energia Nova,007/2011,NS FÁTIMA,10.570.114/0001-20,2016-OF20,EOL.CV.CE.030930-3.01,NOSSA SENHORA DE FÁTIMA,Data de Suprimento Alterada,CE,Eólica,Cinética do Vento,NE,"97,654,000.00",#REF!,28.800,,,0.000,12.800,0.1,112,112,112,11.200,11.200,11.200,11.200,11.200,"1,963,584.000",107.69,R$/MWh,0.00,0.00,"211,458,360.96",#REF!,#REF!,"10,810,961.28","10,810,961.28","10,810,961.28",1/1/2016,12/31/2035,Não,"3,386.80",#REF!
,801,2011,LEN,13ºLEN,Leilão de Energia Nova,007/2011,GESTAMP,08.093.648/0001-61,2016-OF20,EOL.CV.RN.030876-5.01,PARQUE EÓLICO CABEÇO PRETO V,Sem Pendências,RN,Eólica,Cinética do Vento,NE,"110,237,000.00",#REF!,28.800,,,0.000,14.000,0.1,140,95,95,14.000,14.000,14.000,14.000,14.000,"2,454,480.000",106.96,R$/MWh,0.00,0.00,"262,531,180.80",#REF!,#REF!,"13,377,574.40","13,377,574.40","13,377,574.40",1/1/2016,12/31/2035,Não,"3,386.80",#REF!
,802,2011,LEN,13ºLEN,Leilão de Energia Nova,007/2011,BIOENERGY,05.395.422/0001-27,2016-OF20,EOL.CV.MA.030713-0.01,MARCO DOS VENTOS 1,Outorga Revogada,MA,Eólica,Cinética do Vento,NE,"105,970,000.00",#REF!,28.800,,,0.000,16.300,0.1,163,163,163,16.300,16.300,16.300,16.300,16.300,"2,857,716.000",104.34,R$/MWh,0.00,0.00,"298,174,087.44",#REF!,#REF!,"15,288,311.17","15,288,311.17","15,288,311.17",1/1/2016,12/31/2035,Não,"3,386.80",#REF!
,803,2011,LEN,13ºLEN,Leilão de Energia Nova,007/2011,GESTAMP,08.093.648/0001-61,2016-OF20,EOL.CV.RN.031026-3.01,MACAMBIRA II,Sem Pendências,RN,Eólica,Cinética do Vento,NE,"70,171,920.00",#REF!,18.000,,,0.000,9.000,0.1,90,95,95,9.000,9.000,9.000,9.000,9.000,"1,577,880.000",106.82,R$/MWh,0.00,0.00,"168,549,141.60",#REF!,#REF!,"8,671,688.80","8,671,688.80","8,671,688.80",1/1/2016,12/31/2035,Não,"3,386.80",#REF!
,804,2011,LEN,13ºLEN,Leilão de Energia Nova,007/2011,BIOENERGY,05.395.422/0001-27,2016-OF20,EOL.CV.MA.030714-9.01,MARCO DOS VENTOS 2,Outorga Revogada,MA,Eólica,Cinética do Vento,NE,"105,970,000.00",#REF!,28.800,,,0.000,16.300,0.1,163,163,163,16.300,16.300,16.300,16.300,16.300,"2,857,716.000",104.62,R$/MWh,0.00,0.00,"298,974,247.92",#REF!,#REF!,"15,288,311.17","15,288,311.17","15,288,311.17",1/1/2016,12/31/2035,Não,"3,386.80",#REF!
,805,2012,LAJ,12ºLAJ,Leilão de Ajuste,001/2012,LEROS ENERGIA,11.017.349/0001-52,P09M-S-2012,-,-,Sem Pendências,-,-,-,S,0.00,#REF!,0.000,,,0.000,0.000,0.5,2,0,2,1.000,0.000,0.000,0.000,1.000,"6,599.000",139.24,R$/MWh,0.00,0.00,"918,844.76",#REF!,#REF!,0.00,0.00,0.00,4/1/2012,12/31/2012,Não,"3,438.19",#REF!
,806,2012,LAJ,12ºLAJ,Leilão de Ajuste,001/2012,ALCOA,23.637.697/0001-01,P09M-S-2012,-,-,Sem Pendências,-,-,-,S,0.00,#REF!,0.000,,,0.000,0.000,0.5,8,0,8,4.000,0.000,0.000,0.000,4.000,"26,396.000",141.07,R$/MWh,0.00,0.00,"3,723,683.72",#REF!,#REF!,0.00,0.00,0.00,4/1/2012,12/31/2012,Não,"3,438.19",#REF!
,807,2012,LAJ,12ºLAJ,Leilão de Ajuste,001/2012,BTG PACTUAL,07.133.522/0001-00,P09M-S-2012,-,-,Sem Pendências,-,-,-,S,0.00,#REF!,0.000,,,0.000,0.000,0.5,17,0,17,8.500,0.000,0.000,0.000,8.500,"56,091.500",143.49,R$/MWh,0.00,0.00,"8,048,569.34",#REF!,#REF!,0.00,0.00,0.00,4/1/2012,12/31/2012,Não,"3,438.19",#REF!
,808,2012,LAJ,13ºLAJ,Leilão de Ajuste,002/2012,DELTA ENERGIA,04.802.543/0001-83,P06M-SE-2012,-,-,Sem Pendências,-,-,-,SE,0.00,#REF!,0.000,,,0.000,0.000,0.5,5,0,5,2.500,0.000,0.000,0.000,2.500,"11,037.500",114.98,R$/MWh,0.00,0.00,"1,269,091.75",#REF!,#REF!,0.00,0.00,0.00,7/1/2012,12/31/2012,Não,"3,479.94",#REF!
,809,2012,LAJ,13ºLAJ,Leilão de Ajuste,002/2012,BTG PACTUAL,07.133.522/0001-00,P06M-NE-2012,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,0.5,10,0,10,5.000,0.000,0.000,0.000,5.000,"22,075.000",123.04,R$/MWh,0.00,0.00,"2,716,108.00",#REF!,#REF!,0.00,0.00,0.00,7/1/2012,12/31/2012,Não,"3,479.94",#REF!
,810,2012,LAJ,13ºLAJ,Leilão de Ajuste,002/2012,ECOM,05.352.237/0001-55,P06M-NE-2012,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,0.5,24,0,24,12.000,0.000,0.000,0.000,12.000,"52,980.000",117.99,R$/MWh,0.00,0.00,"6,251,110.20",#REF!,#REF!,0.00,0.00,0.00,7/1/2012,12/31/2012,Não,"3,479.94",#REF!
,811,2012,LAJ,13ºLAJ,Leilão de Ajuste,002/2012,ENERTRADE,04.149.295/0001-13,P06M-NE-2012,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,0.5,20,0,20,10.000,0.000,0.000,0.000,10.000,"44,150.000",122.50,R$/MWh,0.00,0.00,"5,408,375.00",#REF!,#REF!,0.00,0.00,0.00,7/1/2012,12/31/2012,Não,"3,479.94",#REF!
,812,2012,LAJ,13ºLAJ,Leilão de Ajuste,002/2012,SAFIRA COM,09.495.582/0001-07,P06M-NE-2012,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,0.5,2,0,2,1.000,0.000,0.000,0.000,1.000,"4,415.000",122.34,R$/MWh,0.00,0.00,"540,131.10",#REF!,#REF!,0.00,0.00,0.00,7/1/2012,12/31/2012,Não,"3,479.94",#REF!
,813,2012,LAJ,13ºLAJ,Leilão de Ajuste,002/2012,BTG PACTUAL,07.133.522/0001-00,P06M-SE-2012,-,-,Sem Pendências,-,-,-,SE,0.00,#REF!,0.000,,,0.000,0.000,0.5,19,0,19,9.500,0.000,0.000,0.000,9.500,"41,942.500",114.90,R$/MWh,0.00,0.00,"4,819,193.25",#REF!,#REF!,0.00,0.00,0.00,7/1/2012,12/31/2012,Não,"3,479.94",#REF!
,814,2012,LAJ,13ºLAJ,Leilão de Ajuste,002/2012,BRASIL,13.145.928/0001-06,P06M-NE-2012,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,0.5,2,0,2,1.000,0.000,0.000,0.000,1.000,"4,415.000",123.00,R$/MWh,0.00,0.00,"543,045.00",#REF!,#REF!,0.00,0.00,0.00,7/1/2012,12/31/2012,Não,"3,479.94",#REF!
,815,2012,LAJ,13ºLAJ,Leilão de Ajuste,002/2012,MPX COM,09.185.485/0001-00,P03M-NE-2012,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,0.5,20,0,20,10.000,0.000,0.000,0.000,10.000,"22,080.000",126.72,R$/MWh,0.00,0.00,"2,797,977.60",#REF!,#REF!,0.00,0.00,0.00,7/1/2012,9/30/2012,Não,"3,479.94",#REF!
,816,2012,LAJ,13ºLAJ,Leilão de Ajuste,002/2012,ECOM,05.352.237/0001-55,P06M-SE-2012,-,-,Sem Pendências,-,-,-,SE,0.00,#REF!,0.000,,,0.000,0.000,0.5,2,0,2,1.000,0.000,0.000,0.000,1.000,"4,415.000",109.57,R$/MWh,0.00,0.00,"483,751.55",#REF!,#REF!,0.00,0.00,0.00,7/1/2012,12/31/2012,Não,"3,479.94",#REF!
,817,2012,LAJ,13ºLAJ,Leilão de Ajuste,002/2012,SAFIRA COM,09.495.582/0001-07,P03M-NE-2012,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,0.5,2,0,2,1.000,0.000,0.000,0.000,1.000,"2,208.000",128.88,R$/MWh,0.00,0.00,"284,567.04",#REF!,#REF!,0.00,0.00,0.00,7/1/2012,9/30/2012,Não,"3,479.94",#REF!
,818,2012,LAJ,13ºLAJ,Leilão de Ajuste,002/2012,BTG PACTUAL,07.133.522/0001-00,P03M-NE-2012,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,0.5,19,0,19,9.500,0.000,0.000,0.000,9.500,"20,976.000",124.55,R$/MWh,0.00,0.00,"2,612,560.80",#REF!,#REF!,0.00,0.00,0.00,7/1/2012,9/30/2012,Não,"3,479.94",#REF!
,819,2012,LAJ,13ºLAJ,Leilão de Ajuste,002/2012,MPX COM,09.185.485/0001-00,P03M-SE-2012,-,-,Sem Pendências,-,-,-,SE,0.00,#REF!,0.000,,,0.000,0.000,0.5,2,0,2,1.000,0.000,0.000,0.000,1.000,"2,208.000",116.00,R$/MWh,0.00,0.00,"256,128.00",#REF!,#REF!,0.00,0.00,0.00,7/1/2012,9/30/2012,Não,"3,479.94",#REF!
,820,2012,LAJ,13ºLAJ,Leilão de Ajuste,002/2012,ENERTRADE,04.149.295/0001-13,P03M-NE-2012,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,0.5,80,0,80,40.000,0.000,0.000,0.000,40.000,"88,320.000",129.18,R$/MWh,0.00,0.00,"11,409,177.60",#REF!,#REF!,0.00,0.00,0.00,7/1/2012,9/30/2012,Não,"3,479.94",#REF!
,821,2012,LAJ,14ºLAJ,Leilão de Ajuste,003/2012,BTG PACTUAL G,07.133.522/0001-00,P03M-NE-2012,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,0.5,34,0,34,17.000,0.000,0.000,0.000,17.000,"37,519.000",139.14,R$/MWh,0.00,0.00,"5,220,239.83",#REF!,#REF!,0.00,0.00,0.00,10/1/2012,12/31/2012,Não,"3,512.04",#REF!
,822,2012,LAJ,14ºLAJ,Leilão de Ajuste,003/2012,BTG PACTUAL G,07.133.522/0001-00,P03M-SE-2012,-,-,Sem Pendências,-,-,-,SE,0.00,#REF!,0.000,,,0.000,0.000,0.5,72,0,72,36.000,0.000,0.000,0.000,36.000,"79,452.000",130.32,R$/MWh,0.00,0.00,"10,354,446.83",#REF!,#REF!,0.00,0.00,0.00,10/1/2012,12/31/2012,Não,"3,512.04",#REF!
,823,2012,LAJ,14ºLAJ,Leilão de Ajuste,003/2012,MPX COM G,09.185.485/0001-00,P03M-SE-2012,-,-,Sem Pendências,-,-,-,SE,0.00,#REF!,0.000,,,0.000,0.000,0.5,4,0,4,2.000,0.000,0.000,0.000,2.000,"4,414.000",135.97,R$/MWh,0.00,0.00,"600,171.58",#REF!,#REF!,0.00,0.00,0.00,10/1/2012,12/31/2012,Não,"3,512.04",#REF!
,824,2012,LAJ,14ºLAJ,Leilão de Ajuste,003/2012,NGER G,11.819.487/0001-55,P03M-SE-2012,-,-,Sem Pendências,-,-,-,SE,0.00,#REF!,0.000,,,0.000,0.000,0.5,17,0,17,8.500,0.000,0.000,0.000,8.500,"18,759.500",131.21,R$/MWh,0.00,0.00,"2,461,488.40",#REF!,#REF!,0.00,0.00,0.00,10/1/2012,12/31/2012,Não,"3,512.04",#REF!
,825,2012,LAJ,14ºLAJ,Leilão de Ajuste,003/2012,BRASIL COM G,13.145.928/0001-06,P03M-NE-2012,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,0.5,1,0,1,0.500,0.000,0.000,0.000,0.500,"1,103.500",138.89,R$/MWh,0.00,0.00,"153,265.12",#REF!,#REF!,0.00,0.00,0.00,10/1/2012,12/31/2012,Não,"3,512.04",#REF!
,826,2012,LEN,15ºLEN,Leilão de Energia Nova,006/2012,EDP,03.983.431/0001-03,QTD30-2017,UHE.PH.AP.026792-9.01,SANTO ANTÔNIO DO JARI,Sem Pendências,AP,Hidrelétrica (UHE),Rio Jari,N,0.00,#REF!,73.400,,,0.000,21.600,0.1,209,209,209,20.900,20.900,20.900,20.900,20.900,"5,496,031.200",82.00,R$/MWh,0.00,0.00,"450,674,558.40",#REF!,#REF!,0.00,0.00,0.00,1/1/2017,12/31/2046,Não,"3,574.22",#REF!
,827,2012,LEN,15ºLEN,Leilão de Energia Nova,006/2012,RENOVA,04.848.623/0001-70,DIS20-2017,EOL.CV.BA.031120-0.01,SAO SALVADOR,Contrato Rescindido,BA,Eólica,Cinética do Vento,SE,"62,888,030.00",#REF!,22.400,,,0.000,10.600,0.1,102,102,102,10.200,10.200,10.200,10.200,10.200,"1,788,264.000",88.68,R$/MWh,0.00,0.00,"158,583,251.52",#REF!,#REF!,"8,047,934.64","8,047,934.64","8,047,934.64",1/1/2017,12/31/2036,Não,"3,574.22",#REF!
,828,2012,LEN,15ºLEN,Leilão de Energia Nova,006/2012,EDP,03.983.431/0001-03,QTD30-2017,UHE.PH.AP.031186-3.01,UHE CACHOEIRA CALDEIRAO,Sem Pendências,AP,Hidrelétrica (UHE),Rio Araguari,N,"855,930,626.00",#REF!,219.000,,,0.000,129.700,0.1,"1,297",209,209,129.700,129.700,129.700,129.700,129.700,"34,106,949.600",95.31,R$/MWh,0.00,0.00,"3,250,733,366.38",#REF!,#REF!,0.00,0.00,0.00,1/1/2017,12/31/2046,Não,"3,574.22",#REF!
,829,2012,LEN,15ºLEN,Leilão de Energia Nova,006/2012,EGP-SERRA AZUL,11.106.444/0001-22,DIS20-2017,EOL.CV.BA.031121-9.01,DOIS RIACHOS,Contrato Rescindido,BA,Eólica,Cinética do Vento,NE,"144,121,200.00",#REF!,29.900,,,0.000,13.900,0.1,139,139,139,13.900,13.900,13.900,13.900,13.900,"2,436,948.000",89.20,R$/MWh,0.00,0.00,"217,375,761.60",#REF!,#REF!,"11,292,903.51","11,292,903.51","11,292,903.51",1/1/2017,12/31/2036,Não,"3,574.22",#REF!
,830,2012,LEN,15ºLEN,Leilão de Energia Nova,006/2012,BIOENERGY - MA,05.395.422/0001-27,DIS20-2017,EOL.CV.MA.030706-8.01,VENTOS DO NORTE 4,Outorga Revogada,MA,Eólica,Cinética do Vento,NE,0.00,#REF!,28.800,,,0.000,16.700,0.1,167,167,167,16.700,16.700,16.700,16.700,16.700,"2,927,844.000",87.77,R$/MWh,0.00,0.00,"256,976,867.88",#REF!,#REF!,"13,129,106.91","13,129,106.91","13,129,106.91",1/1/2017,12/31/2036,Não,"3,574.22",#REF!
,831,2012,LEN,15ºLEN,Leilão de Energia Nova,006/2012,BIOENERGY - MA,05.395.422/0001-27,DIS20-2017,EOL.CV.MA.030703-3.01,VENTOS DO NORTE 1,Outorga Revogada,MA,Eólica,Cinética do Vento,NE,0.00,#REF!,28.800,,,0.000,16.600,0.1,166,167,167,16.600,16.600,16.600,16.600,16.600,"2,910,312.000",87.77,R$/MWh,0.00,0.00,"255,438,084.24",#REF!,#REF!,"13,033,320.56","13,033,320.56","13,033,320.56",1/1/2017,12/31/2036,Não,"3,574.22",#REF!
,832,2012,LEN,15ºLEN,Leilão de Energia Nova,006/2012,BIOENERGY - MA,05.395.422/0001-27,DIS20-2017,EOL.CV.MA.030708-4.01,VENTOS DO NORTE 6,Outorga Revogada,MA,Eólica,Cinética do Vento,NE,0.00,#REF!,28.800,,,0.000,16.400,0.1,164,167,167,16.400,16.400,16.400,16.400,16.400,"2,875,248.000",87.77,R$/MWh,0.00,0.00,"252,360,516.96",#REF!,#REF!,"12,899,613.19","12,899,613.19","12,899,613.19",1/1/2017,12/31/2036,Não,"3,574.22",#REF!
,833,2012,LEN,15ºLEN,Leilão de Energia Nova,006/2012,BIOENERGY - MA,05.395.422/0001-27,DIS20-2017,EOL.CV.MA.030707-6.01,VENTOS DO NORTE 5,Outorga Revogada,MA,Eólica,Cinética do Vento,NE,0.00,#REF!,28.800,,,0.000,16.700,0.1,167,167,167,16.700,16.700,16.700,16.700,16.700,"2,927,844.000",87.77,R$/MWh,0.00,0.00,"256,976,867.88",#REF!,#REF!,"13,103,945.64","13,103,945.64","13,103,945.64",1/1/2017,12/31/2036,Não,"3,574.22",#REF!
,834,2012,LEN,15ºLEN,Leilão de Energia Nova,006/2012,BIOENERGY - MA,05.395.422/0001-27,DIS20-2017,EOL.CV.MA.030705-0.01,VENTOS DO NORTE 3,Outorga Revogada,MA,Eólica,Cinética do Vento,NE,0.00,#REF!,28.800,,,0.000,16.600,0.1,166,167,167,16.600,16.600,16.600,16.600,16.600,"2,910,312.000",87.77,R$/MWh,0.00,0.00,"255,438,084.24",#REF!,#REF!,"13,041,166.93","13,041,166.93","13,041,166.93",1/1/2017,12/31/2036,Não,"3,574.22",#REF!
,835,2012,LEN,15ºLEN,Leilão de Energia Nova,006/2012,BIOENERGY - MA,05.395.422/0001-27,DIS20-2017,EOL.CV.MA.030704-1.01,VENTOS DO NORTE 2,Outorga Revogada,MA,Eólica,Cinética do Vento,NE,0.00,#REF!,28.800,,,0.000,17.000,0.1,170,167,167,17.000,17.000,17.000,17.000,17.000,"2,980,440.000",87.77,R$/MWh,0.00,0.00,"261,593,218.80",#REF!,#REF!,"13,418,668.37","13,418,668.37","13,418,668.37",1/1/2017,12/31/2036,Não,"3,574.22",#REF!
,836,2012,LEN,15ºLEN,Leilão de Energia Nova,006/2012,BIOENERGY - MA,05.395.422/0001-27,DIS20-2017,EOL.CV.MA.030709-2.01,VENTOS DO NORTE 7,Outorga Revogada,MA,Eólica,Cinética do Vento,NE,0.00,#REF!,28.800,,,0.000,16.200,0.1,160,167,167,16.000,16.000,16.000,16.000,16.000,"2,805,120.000",87.77,R$/MWh,0.00,0.00,"246,205,382.40",#REF!,#REF!,"12,569,597.46","12,569,597.46","12,569,597.46",1/1/2017,12/31/2036,Não,"3,574.22",#REF!
,837,2012,LEN,15ºLEN,Leilão de Energia Nova,006/2012,ENERFIN,07.219.024/0001-85,DIS20-2017,EOL.CV.RS.031129-4.01,GRANJA VARGAS 1,Outorga Revogada,RS,Eólica,Cinética do Vento,S,"102,258,910.00",#REF!,28.000,,,0.000,11.500,0.1,115,115,115,11.500,11.500,11.500,11.500,11.500,"2,016,180.000",87.50,R$/MWh,0.00,0.00,"176,415,750.00",#REF!,#REF!,"8,951,174.38","8,951,174.38","8,951,174.38",1/1/2017,12/31/2036,Não,"3,574.22",#REF!
,838,2013,LER,05ºLER,Leilão de Energia de Reserva,005/2013,CONSORCIO GRUPO BALEIA,00.000.000/0018-50,QTD-ER20,EOL.CV.CE.031466-8.01,SÃO CAETANO,Contrato Rescindido,CE,Eólica,Cinética do Vento,NE,"96,805,360.00",#REF!,25.200,,,0.000,11.000,0.1,101,101,101,10.100,10.100,10.100,10.100,10.100,"1,770,732.000",115.90,R$/MWh,0.00,0.00,"205,227,838.80",#REF!,#REF!,0.00,0.00,0.00,9/1/2015,8/31/2035,Não,"3,717.03",#REF!
,839,2013,LER,05ºLER,Leilão de Energia de Reserva,005/2013,CONSORCIO GRUPO BALEIA,00.000.000/0018-50,QTD-ER20,EOL.CV.CE.031423-4.01,SÃO GALVÃO,Contrato Rescindido,CE,Eólica,Cinética do Vento,NE,"84,535,880.00",#REF!,22.000,,,0.000,9.500,0.1,92,101,101,9.200,9.200,9.200,9.200,9.200,"1,612,944.000",115.90,R$/MWh,0.00,0.00,"186,940,209.60",#REF!,#REF!,0.00,0.00,0.00,9/1/2015,8/31/2035,Não,"3,717.03",#REF!
,840,2013,LER,05ºLER,Leilão de Energia de Reserva,005/2013,CONSORCIO GRUPO BALEIA,00.000.000/0018-50,QTD-ER20,EOL.CV.CE.031465-0.01,SÃO CAETANO I,Contrato Rescindido,CE,Eólica,Cinética do Vento,NE,"69,199,000.00",#REF!,18.000,,,0.000,7.700,0.1,64,101,101,6.400,6.400,6.400,6.400,6.400,"1,122,048.000",115.90,R$/MWh,0.00,0.00,"130,045,363.20",#REF!,#REF!,0.00,0.00,0.00,9/1/2015,8/31/2035,Não,"3,717.03",#REF!
,841,2013,LER,05ºLER,Leilão de Energia de Reserva,005/2013,CONSORCIO GRUPO PUNAÚ,00.000.000/0018-40,QTD-ER20,EOL.CV.RN.031629-6.01,PUNAÚ I,Contrato Rescindido,RN,Eólica,Cinética do Vento,NE,"92,203,960.00",#REF!,24.000,,,0.000,11.000,0.1,107,107,107,10.700,10.700,10.700,10.700,10.700,"1,875,924.000",111.81,R$/MWh,0.00,0.00,"209,747,062.44",#REF!,#REF!,0.00,0.00,0.00,9/1/2015,8/31/2035,Não,"3,717.03",#REF!
